Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio
3/4/16,@defactofecteau,Katherine Fecteau,History:how change happens #histcomm #lighteningconversations #everythinghasahistory,705917868433645569,Twitter for Android,46,104,0,1,No,2/14/14,,"Public History MA candidate at UMass Amherst studying American Revolutionary War era and material culture **Though she be but little, she is fierce!**"
3/4/16,@juliegpeterson,Julie Peterson,RT @GHAUmass: #histcomm @JimGrossmanAHA & @rebeccaonion speaking on the public perception of #history. https://t.co/9SMj9gsG4R,705917907134504960,Twitter for iPhone,239,775,1,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@pastpunditry,Nicole Hemmer,.@JimGrossmanAHA is drawn in by the way history shapes everything in public culture and public policy. #histcomm,705917943943733248,Twitter for iPhone,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@erfagen,Erica Fagen,.@JimGrossmanAHA history *should* effect all the decisions we make. It always matters. #histcomm,705917946451910656,Twitter for iPhone,1056,2055,1,1,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@rebekkahrubin,Rebekkah Rubin,.@JimGrossmanAHA is interested in ways that history affects everything in culture. #histcomm,705917959437467648,Twitter Web Client,492,1224,0,1,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@JulieThePH,Julie Golia,.@JimGrossmanAHA no student has an interest that doesn't have a history. #histcomm,705918081588142080,Twitter for Android,1234,1386,0,1,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@pastpunditry,Nicole Hemmer,"""Why did people do the things they did?"" was the question that drew @JimGrossmanAHA to history. #histcomm",705918169622421504,Twitter for iPhone,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@rebekkahrubin,Rebekkah Rubin,"""Things happen because people make them happen.""- @JimGrossmanAHA #histcomm",705918173489590273,Twitter Web Client,492,1224,1,1,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@AmandaMoniz1,Amanda Moniz,RT @pastpunditry: .@JimGrossmanAHA is drawn in by the way history shapes everything in public culture and public policy. #histcomm,705918225754824704,Twitter for iPhone,622,607,1,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@magmidd,Margaret Middleton,"What's so interesting about history? @JimGrossmanAHA says there's a universality to history, everything has a history. #histcomm",705918325272907776,Twitter for Android,1385,1353,2,5,No,8/25/13,"Boston, MA",Designer of playful learning experiences. Museum geek playing at the intersection of design and social justice. #MuseumEdChat #MuseumWorkersSpeak
3/4/16,@juliegpeterson,Julie Peterson,".@JimGrossmanAHA started in sociology where things happened because of the ""izations""... Urbanization, industrialization, etc. #histcomm",705918393656987648,Twitter for iPhone,239,775,1,3,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@rebekkahrubin,Rebekkah Rubin,".@rebeccaonion is ""bridging the gap between academic history and popular history."" #histcomm",705918451794223105,Twitter Web Client,492,1224,0,2,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@pastpunditry,Nicole Hemmer,"""There is no Sociology Channel,"" @JimGrossmanAHA notes when talking about the public appeal of history. #histcomm",705918459142610944,Twitter for iPhone,890,378,0,3,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@sheishistoric,Emily Esten,RT @rebekkahrubin: .@rebeccaonion is interested in the philosophical and intellectual challenge of thinking about the past and causality. #…,705918503220596736,Twitter for iPhone,405,882,2,0,No,9/12/13,UMass Amherst,"History/DH Major. Incurable reader. Proud travel lover. Constantly in search of numen. There's a million things I haven't done, but just you wait."
3/4/16,@JulieThePH,Julie Golia,"Says @JimGrossmanAHA Americans love history. There is, after all, no sociology channel. #histcomm",705918546363224065,Twitter for Android,1234,1386,4,10,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@magmidd,Margaret Middleton,"There's no Sociology Channel, says @JimGrossmanAHA #histcomm",705918572569108480,Twitter for Android,1385,1353,0,2,No,8/25/13,"Boston, MA",Designer of playful learning experiences. Museum geek playing at the intersection of design and social justice. #MuseumEdChat #MuseumWorkersSpeak
3/4/16,@erfagen,Erica Fagen,"RT @magmidd: What's so interesting about history? @JimGrossmanAHA says there's a universality to history, everything has a history. #histco…",705918673417015296,Twitter for iPhone,1056,2055,2,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@GHAUmass,Umass GHA,"""There's no sociology channel"" @JimGrossmanAHA on the public popularity of #history. #histcomm",705918699941838852,Twitter for iPhone,68,100,1,2,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@AmandaMoniz1,Amanda Moniz,RT @HistoryCtr: .@JimGrossmanAHA and @rebeccaonion talking abt the purpose of studying #history. #histcomm https://t.co/v1tTmqCDhy,705918735593426944,Twitter for iPhone,622,607,1,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@defactofecteau,Katherine Fecteau,"RT @GHAUmass: ""There's no sociology channel"" @JimGrossmanAHA on the public popularity of #history. #histcomm",705918766455115781,Twitter for Android,46,104,1,0,No,2/14/14,,"Public History MA candidate at UMass Amherst studying American Revolutionary War era and material culture **Though she be but little, she is fierce!**"
3/4/16,@AmandaMoniz1,Amanda Moniz,"RT @JulieThePH: Says @JimGrossmanAHA Americans love history. There is, after all, no sociology channel. #histcomm",705918851163295744,Twitter for iPhone,622,607,4,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@GHAUmass,Umass GHA,"RT @magmidd: What's so interesting about history? @JimGrossmanAHA says there's a universality to history, everything has a history. #histco…",705918883417493504,Twitter for iPhone,68,100,2,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@pastpunditry,Nicole Hemmer,"""When I tell people I study history, they're interested bc they think I study wars or founding fathers,"" says @JimGrossmanAHA #histcomm",705918917978546177,Twitter for iPhone,890,378,8,11,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@umassph,UMass Public History,"RT @JulieThePH: Says @JimGrossmanAHA Americans love history. There is, after all, no sociology channel. #histcomm",705918923871539200,Twitter for iPhone,693,242,4,0,No,3/5/10,"Amherst, MA","Since 1986, we've provided a link between the University and the Commonwealth's variety of institutions that preserve and communicate history to the public."
3/4/16,@GHAUmass,Umass GHA,"RT @juliegpeterson: .@JimGrossmanAHA started in sociology where things happened because of the ""izations""... Urbanization, industrializatio…",705918948764688384,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@rebekkahrubin,Rebekkah Rubin,".@rebeccaonion noting the ways in which academic historians differ from broader audiences--the former ""aren't as sure of history."" #histcomm",705918956859727872,Twitter Web Client,492,1224,1,1,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@GHAUmass,Umass GHA,"RT @rebekkahrubin: ""Things happen because people make them happen.""- @JimGrossmanAHA #histcomm",705918966733078528,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@GHAUmass,Umass GHA,"RT @pastpunditry: ""Why did people do the things they did?"" was the question that drew @JimGrossmanAHA to history. #histcomm",705918988098871296,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@GHAUmass,Umass GHA,RT @erfagen: .@JimGrossmanAHA history *should* effect all the decisions we make. It always matters. #histcomm,705919019300364288,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@JulieThePH,Julie Golia,"Actually says @rebeccaonion people love uncertainty, investigative and interpretive impulse. Not facts #histcomm",705919129371410432,Twitter for Android,1234,1386,0,2,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/4/16,@juliegpeterson,Julie Peterson,"RT @pastpunditry: ""When I tell people I study history, they're interested bc they think I study wars or founding fathers,"" says @JimGrossma…",705919166847586304,Twitter for iPhone,239,775,8,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@pastpunditry,Nicole Hemmer,"People are drawn in by a mystery, @rebeccaonion notes, explaining the appeal of historical storytelling. #histcomm",705919189744295936,Twitter for iPhone,890,378,0,3,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@MarlaAtUmass,Marla Miller,"RT @JulieThePH: Says @JimGrossmanAHA Americans love history. There is, after all, no sociology channel. #histcomm",705919206181748736,Twitter for iPhone,1993,1647,4,0,No,11/8/09,,"A #twitterstorian interested in women, work, & #materialculture in the past; #publichistory, poetry & grad training in the present; #craft then & now."
3/4/16,@foundhistory,Tom Scheinfeldt,"If you're not following #histcomm conference from @umassph, you're missing out.",705919220786323457,Twitter for Android,6003,527,3,6,No,3/9/07,Connecticut,Associate Professor of Digital Media & Design and History / Director of Digital Humanities @UConn
3/4/16,@erfagen,Erica Fagen,"RT @rebekkahrubin: .@rebeccaonion noting the ways in which academic historians differ from broader audiences--the former ""aren't as sure of…",705919221792952320,Twitter for iPhone,1055,2055,1,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@MarlaAtUmass,Marla Miller,RT @juliegpeterson: Also excited to see @amanda_lyons of Visuals for Change capturing these conversations! Amazing work here #histcomm http…,705919275626840064,Twitter for iPhone,1993,1647,2,0,No,11/8/09,,"A #twitterstorian interested in women, work, & #materialculture in the past; #publichistory, poetry & grad training in the present; #craft then & now."
3/4/16,@rebekkahrubin,Rebekkah Rubin,"People can get on board with more ""academic"" history-- they have appetites for mystery, according to @rebeccaonion. #histcomm",705919300431962112,Twitter Web Client,492,1224,1,2,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@MarlaAtUmass,Marla Miller,"RT @foundhistory: If you're not following #histcomm conference from @umassph, you're missing out.",705919366278344704,Twitter for iPhone,1993,1647,3,0,No,11/8/09,,"A #twitterstorian interested in women, work, & #materialculture in the past; #publichistory, poetry & grad training in the present; #craft then & now."
